,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
OWN_CAR_AGE,0.00849351462283906,-0.11727333838872091,-0.09419071925701963,-0.09705743994241813,-0.10373327067926734,-0.08142905441603543,0.005761036099896534,0.0288304948650757,-0.025990965695558654,0.008633447839139326,1.0,-0.015060588083636629,0.08749430345741463,0.08881969873086323,-0.08341086225498713,-0.08075290614093657,-0.014603848287375328,-0.051176519651243355,-0.033364523155023286,0.0004182163527658392,-0.04906806753122451,-0.03552368784094654,-0.06645386599585829,-0.01815609550006925,-0.08369001751711974,-0.07533240496589351,-0.02165657616654262,-0.05055280916614361,-0.060351516448838585,-0.024806050288705524,-0.03138642126431989,-0.045408972511157594,-0.027319805415791112,0.0024757786641739655,-0.04727392373792526,-0.030161459297262987,-0.061364856321617645,-0.013054650323144667,-0.08121126966481845,-0.07248887721649445,-0.019342829806552202,-0.04422555529347666,-0.05530235288405827,-0.022009682769065283,-0.02781137233042965,-0.05010249397470772,-0.03201129375951244,0.0007431421640988169,-0.04878724189942203,-0.03506626942243275,-0.06559276630559038,-0.017279941609591974,-0.08325044583828106,-0.0754541359480595,-0.02164478496657176,-0.050121279717927146,-0.05904000391589359,-0.024250951499864157,-0.030683787358832704,-0.061297514462484125,0.003648924094501623,0.008867857127681976,0.0036108799783195734,0.013294810471243873,0.0025064388789194873,-0.0002021975872957312,-0.00865045342943667,0.0016607114192780696,-0.02186740028656543,-0.017632100457843383,-0.014384074910554628
CNT_FAM_MEMBERS,0.8791606404389573,0.016341588822037522,0.0631598130041428,0.07553928202600532,0.0611854433229162,-0.02420889218427754,0.2788935851097432,-0.23354939715879744,0.17341627082098643,-0.02091160788191905,-0.015060588083636629,1.0,0.029687904404728915,0.03077831684623278,-0.09656869740687694,-0.0018228277968043319,-0.027963777824327168,-0.011033380145570421,-0.004202788056048956,0.0075692803886584165,0.041517623344057,0.0014901899464961998,-0.0013099876345616665,-0.003921546730118142,-0.00318306419040589,-0.0010888348259645508,0.0016038807622053924,-0.006602264490080123,-0.004739061813060536,0.0021930234879213736,0.0009307574449973776,-0.009144216880765088,-0.0035415743316286816,0.007042726807376587,0.040906124047189775,0.002607592487149401,0.00047360002609036703,-0.0020152265617921837,-0.0023946812438607663,0.0002555655147491318,0.003311535372474445,-0.005953454803712483,-0.0030800812672652513,0.0021906465715255076,0.002000541108320285,-0.010933436826346824,-0.004720465889526292,0.007218936354517389,0.04143407569755688,0.0020490621952981643,-0.0009614081853658875,-0.004010027832065819,-0.002827013261985492,-0.00047667066874239756,0.0019470614636773055,-0.006027481724074896,-0.004496075454818901,0.0023090066385857257,0.0010783847278503403,-0.0024859647306840677,0.025318140609733926,-0.00265387246297884,0.024971349599989784,-0.004748882272882166,-0.02710825172838557,0.0006596452965770333,-0.0012149775116725946,-0.0011740334699577323,-0.008021463217112806,-0.004739169798752715,-0.028570922125354958
REGION_RATING_CLIENT,0.025422947348636156,-0.08546518870124148,-0.10177638603518252,-0.12852458061076213,-0.10378629719917572,-0.532876531238335,0.009360649568895128,0.03275027635114745,0.08021044545720935,-0.005103212733825164,0.08749430345741463,0.029687904404728915,1.0,0.9508422141646482,-0.11534125585905318,-0.2928953121396138,-0.012902700210920442,-0.1526252879565715,-0.06268891926729177,0.004485058419305172,0.03973280271409212,-0.11937938972161045,-0.22615454554486278,-0.024540325908568906,-0.23496061074476585,-0.23018163656916735,0.043810881799536835,-0.15665602195518954,-0.1643000717284801,-0.01674289326642647,-0.08126603969754431,-0.123837469147292,-0.03352002800972925,0.004500249238959457,0.04581419670666983,-0.0942312828072604,-0.2007365908453723,-0.0052315719390345315,-0.2198699403376992,-0.215370502657,0.05734350128055082,-0.12967635263346253,-0.13344232165817788,-0.008775341850490767,-0.05820833658997056,-0.14844820417109797,-0.05877075465686686,0.004494122264345967,0.04068147990614709,-0.11615582724434796,-0.2206952313681899,-0.02223874159717892,-0.23151656994708492,-0.22745171793706645,0.04560178874244037,-0.15230237129649765,-0.16057551171095402,-0.014395871316767509,-0.07380558450141125,-0.16064189527374367,0.03433041404580959,0.01539367748164434,0.0339511975997134,0.01793126099247602,0.02602225186070477,0.006311922569700028,-0.002240691551772064,0.0016831086001703242,-0.06971177106880858,0.005435982150445441,0.011494119938904602
REGION_RATING_CLIENT_W_CITY,0.024781242664316146,-0.09173452901591889,-0.11091525790094503,-0.14168177498382536,-0.11220837279490009,-0.5315354521931355,0.008073486815721521,0.034623818116115625,0.07403805192297606,-0.007737420037688281,0.08881969873086323,0.03077831684623278,0.9508422141646482,1.0,-0.11537389612227583,-0.28829924241383764,-0.012157737248870983,-0.1720989509215197,-0.07502720363641839,-0.0007437721353070114,0.0331967727516926,-0.12895142832785686,-0.23760798341439654,-0.03128938714381471,-0.2513905029234872,-0.23762303411426103,0.03516196925116425,-0.18088389706241745,-0.18256265750934084,-0.019300893146166717,-0.08160276281715262,-0.14441353226054698,-0.04768876004078138,-0.0008720242822157852,0.03857506104735225,-0.10538744730844268,-0.213116920133886,-0.012538619072357227,-0.23721851575123035,-0.22365649820270114,0.047232225732220356,-0.15572025953194907,-0.1529077672831312,-0.012166011673729703,-0.059467861575307694,-0.1679112524048552,-0.07120406931473329,-0.0006444114057174847,0.03412993789130952,-0.12591337466420272,-0.2323159021578619,-0.028762243755875768,-0.24794428911004812,-0.234852557273655,0.03670389182833351,-0.17693403305433994,-0.17878455941270902,-0.01720333015988834,-0.074593375636535,-0.17803134573657423,0.030092920681289884,0.013935303999584814,0.02972222547402449,0.017075923390547348,0.025716956804074154,0.006239077786642278,-0.0019528141584705932,0.0011017529175242052,-0.06774077336744888,0.004773184534542249,0.010682812695481403
EXT_SOURCE_1,-0.1384697242157068,0.02623236995829513,0.16842889977324196,0.11939838192649714,0.17550221516071143,0.09999729317840479,-0.6006099739503153,0.2898477970950637,-0.18109459339443504,-0.13237489764474572,-0.08341086225498713,-0.09656869740687694,-0.11534125585905318,-0.11537389612227583,1.0,0.21398238316333665,0.1868455077003894,0.05403402174613939,0.039962253936180615,0.0021195470582587245,0.017102228782916975,0.03338092945659363,0.0745384695822801,0.02237835599325444,0.09315134635494776,0.07446216820757784,0.005494173344520381,0.04585169017434545,0.06820122873168658,0.015851227598604113,0.03150017177983761,0.04758053435055189,0.034692211795074895,0.0014424190017459373,0.0157044552435357,0.02753780680111233,0.06859537831246054,0.017499135236755645,0.08976047910302577,0.07138954036701778,0.0024259963202786067,0.03902193077306266,0.06204596024998603,0.013857914952767883,0.026420395382167172,0.052523643489802,0.03949395705642033,0.0020772630742589065,0.01668864804793616,0.032147150936442465,0.07306586929398788,0.02148797566501175,0.09210779356733828,0.07358326881255638,0.00499150974168055,0.04436773165831262,0.0671106313265367,0.015263450464838228,0.030375317547102956,0.06622711745282826,-0.02578774597201867,-0.028751271055384567,-0.02535052637462125,-0.03050813382794321,-0.13260718519576228,-0.003963131461523259,-0.005087259220058455,-0.0018008392150819178,0.030819851372307427,-0.0036314924838798932,0.006561999412855209
EXT_SOURCE_2,-0.018014797209265358,0.06092463609033181,0.1312279358732459,0.12580400336482975,0.13936679918458464,0.19892416782177605,-0.09199587015386894,-0.020767102465620788,-0.059912821406920745,-0.05095513124662838,-0.08075290614093657,-0.0018228277968043319,-0.2928953121396138,-0.28829924241383764,0.21398238316333665,1.0,0.10916729237112813,0.09097104481011214,0.04833827096354375,0.009066238008192713,0.012912342427177634,0.05358690371465767,0.11505849151451211,0.0324888312347695,0.13586324932444221,0.11225451513511389,0.022270001200277216,0.0803066294007352,0.097579289347096,0.019879706903809566,0.04508297330187947,0.08049629703633597,0.037681752846363284,0.008163242941063364,0.01008820334316408,0.04424406896639113,0.10618002582030649,0.02377102048099465,0.13011661148411854,0.1066937100397446,0.01731441306633162,0.0713315659295764,0.0860263659353921,0.01685624928969184,0.03731340793623289,0.08929369237546637,0.04695061605229504,0.009035059116389466,0.012617826135294425,0.052268871351175444,0.11346758143597126,0.03123609196828399,0.1346117954234696,0.11136914964654178,0.021226833601581518,0.07870322405481957,0.0960818982937745,0.01879101481569465,0.042639921444999625,0.0946872763753205,-0.01923513073469256,-0.030405716539421913,-0.018877909826556957,-0.03234038745785564,-0.1957641653594422,-0.004077495030536216,0.0005525222563326446,0.001506966136552495,0.05198101466564438,-0.002848858584067599,-0.021984071739658058
EXT_SOURCE_3,-0.04271031229956339,-0.030229052894077933,0.04351625546730782,0.0307518157013957,0.04771683576538006,-0.0060011345111757215,-0.20547760299779244,0.11343447510097938,-0.10754884391091508,-0.13159686977074725,-0.014603848287375328,-0.027963777824327168,-0.012902700210920442,-0.012157737248870983,0.1868455077003894,0.10916729237112813,1.0,0.005714718636340376,0.009231789300418718,-0.0004057183276512268,0.01568024877387346,-0.003187539344943399,0.007365971120630022,0.012267928913956484,0.003522931021970548,0.0018649249724421056,0.010750602074847019,0.004058697115524502,0.00563406031283983,0.006776758016008429,-0.0023361339622555268,0.004879434884719021,0.008078058944981653,-0.0006114506474187774,0.015122532325065713,-0.002645452447638866,0.007071554103643139,0.010903323181065412,0.004378485081385594,0.003083858919142498,0.009397653737581021,0.004377911905943507,0.005436657281028972,0.006122066534537179,-0.0026646743854950306,0.005537878398384706,0.009348678875440693,0.00016827450488133297,0.015386445461725604,-0.003320841606978534,0.0073975530867314175,0.012180998851484803,0.0038081988093725035,0.001824633157653644,0.010725230092117408,0.0038041414516267274,0.005486260235377343,0.006302307919620972,-0.002876077133551119,0.0062322607977082865,-0.0004185027800357851,-0.03625257777541925,-0.0007173319856196282,-0.03409590106191701,-0.07525615099569861,-0.0011926178029469038,-0.007189512129943867,-0.02125794354131377,-0.007856198677601364,-0.02513073474163195,-0.07144896193752248
APARTMENTS_AVG,-0.013222050417837366,0.034500539922718676,0.06043922582711185,0.07621258728309474,0.06491767318712441,0.2059420894378926,0.004778884906027624,-0.016358631063177993,0.0131856873991321,-0.007321571083641456,-0.051176519651243355,-0.011033380145570421,-0.1526252879565715,-0.1720989509215197,0.05403402174613939,0.09097104481011214,0.005714718636340376,1.0,0.6793885815577784,0.10009804254269579,0.3407837322037616,0.5388998627828996,0.8369580414055919,0.6112408989236245,0.6187458419515024,0.4447177615017905,0.49685235290112184,0.9439521423343668,0.9136187582503591,0.19411351611039726,0.2997188638904484,0.9732594628521724,0.6614788760866419,0.09513081785527222,0.3392224776683784,0.5295089007783685,0.8225532760130118,0.5831580288979985,0.6144975494629523,0.4365531951546027,0.4876514489504565,0.9305540836147111,0.8934631240864942,0.18709595319323646,0.2849422313342143,0.9950808157888431,0.6789769240785506,0.09962012415205143,0.33967017413274236,0.5396103917627805,0.8351226707291773,0.6076293271750114,0.6165814531993496,0.44289421718539984,0.49905230578788445,0.9419070556828196,0.912329573424,0.19263484639957715,0.29745435767972805,0.8926269259595858,-0.024611417679754846,-0.013608393208071837,-0.024155552779375124,-0.01611785226787647,-0.008563987689666855,0.001933387229429642,0.00493785575431461,9.883594227478896e-05,0.035420354096794136,-0.0027867853136423143,-0.016495884530392812
BASEMENTAREA_AVG,-0.008463618711386109,0.017302767065719492,0.03922616454895765,0.044507108695373804,0.043981535968801125,0.09842337289665688,-0.004399761564235141,-0.001382044455482762,-0.020729463944808766,-0.014031810793175234,-0.033364523155023286,-0.004202788056048956,-0.06268891926729177,-0.07502720363641839,0.039962253936180615,0.04833827096354375,0.009231789300418718,0.6793885815577784,1.0,0.08594998011166906,0.24860974143833003,0.4054586300590612,0.5649071008497972,0.651159572242486,0.3298433486548733,0.22090837286170875,0.46766058048352316,0.6467740238956315,0.6928906297002276,0.09541771970730023,0.26634916842811857,0.6660234465804425,0.9734957846660562,0.058420625287904086,0.24928534308952513,0.40210595433416735,0.5550961475630132,0.6263821325520199,0.3287576744352194,0.21830711543752146,0.4619693629345201,0.6474320467622428,0.6771592036060505,0.09424903612879548,0.2600469300000905,0.6781741288017071,0.9943173375219521,0.07749044459418018,0.2478360550406109,0.40659221791107697,0.5623469166358185,0.6470065164359954,0.32794920651833087,0.21952325487376395,0.4699939767755308,0.6488018911566369,0.6893184254032578,0.09528725000345878,0.265381767869137,0.6723997126604595,-0.015052213092844349,-0.010114139503601663,-0.014729713054083807,-0.012924709764653493,-0.0074184266509652735,-0.0006760445951920074,0.005157264588595036,-0.000649993973163117,0.021661073048658795,-0.000944922692567103,-0.012364054002092385
YEARS_BEGINEXPLUATATION_AVG,0.006902427148300766,0.005658100139353144,0.006248757791298256,0.013298098923871508,0.007244762302717752,-0.00668261286955312,0.0007438888864936433,0.008629088061856676,0.01103469662539916,-0.003415540061450974,0.0004182163527658392,0.0075692803886584165,0.004485058419305172,-0.0007437721353070114,0.0021195470582587245,0.009066238008192713,-0.0004057183276512268,0.10009804254269579,0.08594998011166906,1.0,0.4835644675182051,0.09148346107998324,0.0789207203007644,0.0420750160045968,0.12757331320556828,0.16715151647636728,0.07391674538251033,0.14611973880187754,0.0927363243947836,0.03497936939821324,0.009665812869695433,0.10066516813251354,0.08075404947794589,0.9718933677077854,0.4779914281714557,0.08628601052650389,0.07957834629034198,0.037565902487815814,0.12708560663519405,0.162939614246926,0.07000799782233416,0.1412687198088507,0.08912265849574612,0.03148386597431692,0.008627093379607183,0.10013191380985993,0.08525596429472923,0.9938254172943787,0.48295071801532663,0.09166724162803909,0.07899494656813348,0.04133434754307665,0.12727332997074114,0.16675596265831405,0.07406668615593118,0.14650273592627525,0.09217543642660672,0.034078840537732476,0.008452542327710734,0.10031935118972829,-0.0005649284731943938,-0.00510672894736405,-0.0006263316206572792,-0.004750946889345449,0.002514812323698645,0.0006280838961300753,-0.001837623929080766,0.003529746138196387,-0.0005566111246488698,0.0018909897873858363,-0.00831538673358561
YEARS_BUILD_AVG,0.030172159513457433,0.042333834298941615,0.03587469910926302,0.03419534672770586,0.04193650059592961,-0.0565655135768047,0.0266232001566922,-0.005829978176150031,0.16418366877590246,-0.007238329280193588,-0.04906806753122451,0.041517623344057,0.03973280271409212,0.0331967727516926,0.017102228782916975,0.012912342427177634,0.01568024877387346,0.3407837322037616,0.24860974143833003,0.4835644675182051,1.0,0.23225876003176243,0.3433182362600253,0.09059098419056212,0.5191998370088283,0.35953821352577275,0.18062148352997837,0.3339365460259489,0.3556660076500949,0.07092933212798376,0.12770943711821903,0.3232495859649956,0.23386448299175203,0.2890572676503547,0.989443921960819,0.22349793840036183,0.3340680360860272,0.07472866344157898,0.5123823777625841,0.3520922799221506,0.17019025380017594,0.32619466954284076,0.3383921079747638,0.06449376021582827,0.11225684455037988,0.3393241070111521,0.24644129022287345,0.4265639040832556,0.9984946631734796,0.23281003192813285,0.34323645310347956,0.08838472791966201,0.5182004724179914,0.3589843565312266,0.18159158273022652,0.33494504332385905,0.3546893574044825,0.06923430115887737,0.1249011747391591,0.3592626641791947,0.00021238077181038199,-0.010501825538652733,9.140217993071999e-05,-0.011485702291964158,0.01172302250675721,0.001761934561702946,0.002482477085911295,-0.004234259850839756,-0.002554017117905742,-0.007246132655309251,-0.025873767786115335
COMMONAREA_AVG,0.0001398981213782077,0.08961600862591185,0.04953654103383212,0.057628223074683745,0.05050662911420379,0.16480551556954703,0.008363543355273157,-0.012527953543203307,0.028300133119666396,0.00010029457206606533,-0.03552368784094654,0.0014901899464961998,-0.11937938972161045,-0.12895142832785686,0.03338092945659363,0.05358690371465767,-0.003187539344943399,0.5388998627828996,0.4054586300590612,0.09148346107998324,0.23225876003176243,1.0,0.52216607705151,0.3262641112729759,0.40401384410793323,0.29565703820186506,0.25704616626144955,0.5331028008350776,0.5470304521515412,0.10558153721030103,0.22761453128648804,0.5159260361270144,0.38820999850314886,0.048141463832113686,0.22935758327734432,0.9771470922157356,0.5055424003421146,0.3019151099829707,0.3980651968478596,0.2887920257146057,0.24419760419603587,0.5265743624838232,0.5241855994322185,0.10345674886554643,0.2170179542796463,0.5381200314932504,0.4045487388655884,0.07404763557877758,0.2318411767622437,0.9959780551910291,0.5204886492538272,0.32373818931847304,0.4022497595903291,0.29486551677541295,0.2582165269352577,0.5344539359455944,0.5455012754006338,0.10508067491324498,0.2271382906765442,0.5532601124871628,-0.020572552629201067,-0.012499237823691783,-0.02017367231580758,-0.01360102880973698,-0.0035362231422436338,0.0068292313454355975,0.00549267505735439,-0.008238303393714749,0.024330814379265667,-0.00980420905110279,-0.014049452765690858
ELEVATORS_AVG,-0.007059888582729822,0.04505278428600435,0.08063501985507339,0.10143934470144338,0.08373557763835934,0.2806850723858028,-0.0014475045880769062,-0.009791562921693473,0.0007461923271965132,-0.010554928251707655,-0.06645386599585829,-0.0013099876345616665,-0.22615454554486278,-0.23760798341439654,0.0745384695822801,0.11505849151451211,0.007365971120630022,0.8369580414055919,0.5649071008497972,0.0789207203007644,0.3433182362600253,0.52216607705151,1.0,0.4052049227823795,0.6800780697064712,0.511259837161568,0.3752801992755919,0.8117859636227611,0.8677756706824952,0.12166776892034208,0.2833669227308872,0.8060090307264132,0.5399726808005992,0.07215839233635322,0.33942541430297024,0.5051488643898483,0.9788372822763707,0.37562582743621153,0.670987817566003,0.4996181448339444,0.3617329149773454,0.7970600160213059,0.838919719518754,0.11486985235257978,0.26470934350094966,0.834522676712717,0.5629990114423528,0.07770286299859164,0.34250789156944517,0.5218935272220541,0.9960994430082593,0.40170759337325196,0.6777705556874287,0.5094501262124892,0.3765306566862541,0.8126432354212169,0.8655794852431726,0.12084123698052081,0.28014232046003135,0.8446275362090898,-0.03284824425608851,-0.02136145925494736,-0.03245702513499121,-0.022768223695139297,-0.00983570516010464,0.0011870149515090498,0.00484146465190937,-0.0003425583403737333,0.043076310050947524,-0.0047883196368344256,-0.01854361311238085
ENTRANCES_AVG,-0.008341243169818822,0.005394406146904422,0.014929275958488534,0.014745338760389843,0.018763568507556415,0.03684005435350402,-0.010281228811528497,0.004017699999444909,-0.0630943158687852,-0.01537462930786295,-0.01815609550006925,-0.003921546730118142,-0.024540325908568906,-0.03128938714381471,0.02237835599325444,0.0324888312347695,0.012267928913956484,0.6112408989236245,0.651159572242486,0.0420750160045968,0.09059098419056212,0.3262641112729759,0.4052049227823795,1.0,0.08870764235838248,0.035631554545565144,0.5082557774030463,0.5660557742217925,0.6188817110989935,0.06153284410450957,0.16572923168052475,0.6123640060858823,0.6536367063744966,0.03743977856650364,0.09509545286474033,0.33358168166752494,0.4040380207568331,0.9777425562365702,0.09210550984870326,0.038570281909851935,0.510704773254943,0.5759478126790183,0.6228223184265048,0.06424087866007878,0.17093040638881696,0.6115870384723225,0.6530471780952267,0.0405645507395037,0.08986386097634957,0.3276924282513534,0.40487332393470815,0.9968863663394538,0.0876419297906111,0.03502042497325573,0.5111404843254418,0.5686400930384676,0.6193119164150942,0.06255505775186664,0.16699799601169674,0.5952902179043709,-0.0019661065964546964,-0.0027946492466094167,-0.0017104002005078843,-0.005736824885848599,-0.012187148751183742,-0.00364294954296893,0.0066077069927742,0.0019213480735005264,0.012893786356731643,-0.0001385901770033414,-0.010362310819682941
FLOORSMAX_AVG,-0.009705012568526915,0.06017113775930052,0.10329576974789156,0.13017364867352585,0.10851245659063682,0.32265151425952027,0.0016336364970036368,-0.01596956617484126,0.04970076984091766,-0.010235310557632805,-0.08369001751711974,-0.00318306419040589,-0.23496061074476585,-0.2513905029234872,0.09315134635494776,0.13586324932444221,0.003522931021970548,0.6187458419515024,0.3298433486548733,0.12757331320556828,0.5191998370088283,0.40401384410793323,0.6800780697064712,0.08870764235838248,1.0,0.7424367124625479,0.21886535759105424,0.589761244251346,0.630576842031747,0.11332826589386209,0.25384403351320534,0.5859637029935254,0.2990567940274605,0.10368358748513576,0.5090447649589306,0.37821342402146285,0.6562540734279317,0.06271922077071454,0.9856894240021467,0.7222429236174581,0.2030322126528609,0.5677699499847739,0.597064180904682,0.10218025623221295,0.22517172121388535,0.6152429053148205,0.32584221480463493,0.12548908419146865,0.5180322638807109,0.40269071423201863,0.6763055812862357,0.08456265368605691,0.9970341420349632,0.7398936452225402,0.21917038336584538,0.5887983943663233,0.6271538591370455,0.11106617685065344,0.24709876546393714,0.6325947104808956,-0.03701792739019881,-0.027419912243069104,-0.036789455583598585,-0.02794293496009138,-0.007129820521364232,0.0031006584359716933,0.0029458546568288963,-4.988530701103857e-05,0.046762204311965455,-0.0008406858227418691,-0.01974957963325205
FLOORSMIN_AVG,-0.008752537925298865,0.13985966243468334,0.0788322890717704,0.0998124028819552,0.0814109069932183,0.2943494644809381,0.001538070805527702,-0.01589365847047833,0.021459075580842077,-0.008865490539404072,-0.07533240496589351,-0.0010888348259645508,-0.23018163656916735,-0.23762303411426103,0.07446216820757784,0.11225451513511389,0.0018649249724421056,0.4447177615017905,0.22090837286170875,0.16715151647636728,0.35953821352577275,0.29565703820186506,0.511259837161568,0.035631554545565144,0.7424367124625479,1.0,0.14822290334436658,0.438715458706961,0.4665188924649263,0.07580063747761459,0.15311096179100867,0.41890873336260326,0.19746330691365785,0.09703493571635337,0.35227322773281045,0.275965978234801,0.4951846295345426,0.016963843472996468,0.7291792769404013,0.9858751397146134,0.13876362543559861,0.42537092623896683,0.4395443537948371,0.06877766083060617,0.13032866717135866,0.44210790816542045,0.21751616075547517,0.1461463362674605,0.35875551938872946,0.29396219490887815,0.5093939614319984,0.032948958746718694,0.7399277449393055,0.9972409850180421,0.15013324218773513,0.4383196647020057,0.4642162612321755,0.07388206284547733,0.1461784065412783,0.4541109099553921,-0.032844608509446795,-0.0213096479842397,-0.03245527286786947,-0.02071034276553935,-0.008009348220433771,0.0036231925286664473,0.004114678024230474,-0.0005929419428954188,0.039119998392693554,-0.004212880503606565,-0.010188844387865438
LANDAREA_AVG,-0.0031213758127700587,-0.0015982337834937123,0.006217970472558332,0.008610729941868895,0.01329652799644393,-0.05115988843452707,0.0030134088655325887,-0.009608764204889961,0.003109366176468324,-0.007496249056146101,-0.02165657616654262,0.0016038807622053924,0.043810881799536835,0.03516196925116425,0.005494173344520381,0.022270001200277216,0.010750602074847019,0.49685235290112184,0.46766058048352316,0.07391674538251033,0.18062148352997837,0.25704616626144955,0.3752801992755919,0.5082557774030463,0.21886535759105424,0.14822290334436658,1.0,0.42008382092447943,0.501571199581434,0.06585462110753271,0.1635383419927047,0.49739546777627275,0.47100369069065035,0.051226281493011915,0.18350970184141302,0.26729386016505363,0.3775918399829502,0.49715502031790737,0.22158471572851274,0.15062949941679277,0.9736960647176418,0.4344789721870179,0.5017972090480517,0.06489667002119276,0.16219267650344038,0.49751984164032853,0.4691172151009818,0.06847650440875662,0.18039289291087804,0.25907597095791834,0.3756508410225277,0.5068520386556706,0.21858996651079723,0.1485453447741967,0.9916095332482726,0.4232479714534862,0.5010500834637368,0.06464986095441583,0.16479747172682033,0.49109104198083053,-0.002396327043050131,-0.0030161933406776136,-0.0022892361913452643,-0.0023663648539837983,-0.0005813147814896449,-0.0015974074830174185,0.006242824336847375,0.009960166023660061,0.01558666343678804,0.005661618921478647,-0.011766610622834699
LIVINGAPARTMENTS_AVG,-0.008647875429650755,0.10691968990806,0.05878801295091158,0.07529265342476438,0.061849531532267056,0.1944522622378344,0.011183704231826705,-0.020192146991742207,0.024083732376167535,-0.0009527257117173509,-0.05055280916614361,-0.006602264490080123,-0.15665602195518954,-0.18088389706241745,0.04585169017434545,0.0803066294007352,0.004058697115524502,0.9439521423343668,0.6467740238956315,0.14611973880187754,0.3339365460259489,0.5331028008350776,0.8117859636227611,0.5660557742217925,0.589761244251346,0.438715458706961,0.42008382092447943,1.0,0.8807976108701597,0.16046881326989576,0.29327597176814096,0.9082776264153023,0.6248520049252112,0.08309778498858615,0.3320213954100872,0.523099469440209,0.7941591886582979,0.532032815526392,0.5825939595450625,0.43022361911700047,0.411130691528863,0.9701166785692984,0.8517033330093852,0.14517495960672727,0.27596054575819445,0.9355783034002807,0.6468590234970727,0.12280192679912495,0.33275559630789064,0.5335643612910437,0.8093309937228178,0.5617106912130063,0.5864242647241378,0.43687420044378994,0.4225215154073249,0.9938254918064426,0.8782633731600351,0.15655481632863932,0.29055812178424817,0.8480282339954528,-0.026266490254081315,-0.014426564695310395,-0.025871362571883463,-0.016439418996875926,-0.0037482854074954,0.0029349538072873166,0.006781518328172855,-0.003701890933731583,0.034460958831645426,-0.007919470025964413,-0.01392025199615126
LIVINGAREA_AVG,-0.010116054680672466,0.03997566858958889,0.07214592307116499,0.08965912993322256,0.07730695126833119,0.2134911322892172,-0.000333543511760579,-0.012438099389086498,0.007419058616412651,-0.011514702320367363,-0.060351516448838585,-0.004739061813060536,-0.1643000717284801,-0.18256265750934084,0.06820122873168658,0.097579289347096,0.00563406031283983,0.9136187582503591,0.6928906297002276,0.0927363243947836,0.3556660076500949,0.5470304521515412,0.8677756706824952,0.6188817110989935,0.630576842031747,0.4665188924649263,0.501571199581434,0.8807976108701597,1.0,0.1353961339836274,0.30210058564820136,0.8907210280904589,0.6743592965572325,0.07523028632850233,0.3535656163975047,0.5373179969582288,0.8525905018616315,0.5904046730458539,0.6261675136732046,0.4576571955389309,0.4912345342656432,0.8730976521959931,0.9720498449427691,0.1299379182652944,0.28607232235779695,0.9125041767239914,0.6926127098755114,0.0888915886091295,0.35467633673565896,0.5478353028609485,0.8658047966473021,0.615073790273588,0.6285706381844974,0.46474294555912554,0.5035064806977774,0.883244965181677,0.9955959097147579,0.13541520108069507,0.30000178482127066,0.925038708130886,-0.025962921774784636,-0.016163425170274113,-0.025607868191222936,-0.01807061302822612,-0.010645409048663507,0.004188008322361578,0.010213745210765854,-0.0012967665916629905,0.035706236397635344,-0.002431766086750916,-0.019040643033232513
